"Day ","Items ","Note ","Amount "
"19","Interest Expense ","Cash Payment - Interest - For Overdraft","2568"
"19","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"19","Rental Expense","Cash Payment - Rental - New York","4020"
"19","Rental Expense","Cash Payment - Rental - Detroit","1500"
"19","Rental Expense","Cash Payment - Rental - Miami","1800"
"19","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"18","Human Resource Expense","Counselled","2000"
"18","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"18","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"18","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"18","Salary Expense","Cash Payment - Salary Expense","19064"
"18","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2450","16"
"18","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","15000"
"18","Interest Expense ","Cash Payment - Interest - For Overdraft","3596"
"18","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"18","Rental Expense","Cash Payment - Rental - New York","4020"
"18","Rental Expense","Cash Payment - Rental - Detroit","1500"
"18","Rental Expense","Cash Payment - Rental - Miami","1800"
"18","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"17","Human Resource Expense","Counselled","2000"
"17","Human Resource Expense","Counselled","2000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"17","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"17","Salary Expense","Cash Payment - Salary Expense","19064"
"17","Interest Expense ","Cash Payment - Interest - For Overdraft","3082"
"17","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"17","Rental Expense","Cash Payment - Rental - New York","4020"
"17","Rental Expense","Cash Payment - Rental - Detroit","1500"
"17","Rental Expense","Cash Payment - Rental - Miami","1800"
"17","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"16","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"16","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"16","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"16","Salary Expense","Cash Payment - Salary Expense","19064"
"16","Interest Expense ","Cash Payment - Interest - For Overdraft","4110"
"16","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"16","Rental Expense","Cash Payment - Rental - New York","4020"
"16","Rental Expense","Cash Payment - Rental - Detroit","1500"
"16","Rental Expense","Cash Payment - Rental - Miami","1800"
"16","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"15","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"15","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"15","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"15","Salary Expense","Cash Payment - Salary Expense","19064"
"15","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"15","Rental Expense","Cash Payment - Rental - New York","4020"
"15","Rental Expense","Cash Payment - Rental - Detroit","1500"
"15","Rental Expense","Cash Payment - Rental - Miami","1800"
"15","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"14","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"14","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"14","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"14","Salary Expense","Cash Payment - Salary Expense","19064"
"14","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"14","Rental Expense","Cash Payment - Rental - New York","4020"
"14","Rental Expense","Cash Payment - Rental - Detroit","1500"
"14","Rental Expense","Cash Payment - Rental - Miami","1800"
"14","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"13","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"13","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"13","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"13","Salary Expense","Cash Payment - Salary Expense","19414"
"13","Interest Expense ","Cash Payment - Interest - For Overdraft","1541"
"13","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"13","Rental Expense","Cash Payment - Rental - New York","4020"
"13","Rental Expense","Cash Payment - Rental - Detroit","1500"
"13","Rental Expense","Cash Payment - Rental - Miami","1800"
"13","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"12","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"12","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"12","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"12","Salary Expense","Cash Payment - Salary Expense","19414"
"12","Interest Expense ","Cash Payment - Interest - For Overdraft","3082"
"12","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"12","Rental Expense","Cash Payment - Rental - New York","4020"
"12","Rental Expense","Cash Payment - Rental - Detroit","1500"
"12","Rental Expense","Cash Payment - Rental - Miami","1800"
"12","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"11","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"11","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"11","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"11","Salary Expense","Cash Payment - Salary Expense","19198"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1272","116"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1285","81"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1307","291"
"11","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","15000"
"11","Interest Expense ","Cash Payment - Interest - For Overdraft","4110"
"11","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"11","Rental Expense","Cash Payment - Rental - New York","4020"
"11","Rental Expense","Cash Payment - Rental - Detroit","1500"
"11","Rental Expense","Cash Payment - Rental - Miami","1800"
"11","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"10","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"10","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"10","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"10","Salary Expense","Cash Payment - Salary Expense","18550"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 969","69"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1101","145"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1110","268"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1123","232"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1129","308"
"10","Interest Expense ","Cash Payment - Interest - For Overdraft","2055"
"10","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"10","Rental Expense","Cash Payment - Rental - New York","4020"
"10","Rental Expense","Cash Payment - Rental - Detroit","1500"
"10","Rental Expense","Cash Payment - Rental - Miami","1800"
"10","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"9","Human Resource Expense","Cash Payment - Staff Recruiting - Washington, D.C.","60000"
"9","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"9","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"9","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"9","Salary Expense","Cash Payment - Salary Expense","18550"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 816","240"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 943","107"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 954","122"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 961","105"
"9","Interest Expense ","Cash Payment - Interest - For Overdraft","3082"
"9","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"9","Rental Expense","Cash Payment - Rental - New York","4020"
"9","Rental Expense","Cash Payment - Rental - Detroit","1500"
"9","Rental Expense","Cash Payment - Rental - Miami","1800"
"9","Rental Expense","Cash Payment - Rental - Washington, D.C.","2400"
"8","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"8","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"8","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"8","Salary Expense","Cash Payment - Salary Expense","17150"
"8","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 488","62"
"8","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 665","241"
"8","Interest Expense ","Cash Payment - Interest - For Overdraft","3082"
"8","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"8","Rental Expense","Cash Payment - Rental - New York","4020"
"8","Rental Expense","Cash Payment - Rental - Detroit","1500"
"8","Rental Expense","Cash Payment - Rental - Miami","1800"
"7","Human Resource Expense","Counselled","2000"
"7","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"7","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"7","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","1000"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","600"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","600"
"7","Salary Expense","Cash Payment - Salary Expense","17150"
"7","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 634","221"
"7","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 659","203"
"7","Interest Expense ","Cash Payment - Interest - For Overdraft","3082"
"7","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"7","Rental Expense","Cash Payment - Rental - New York","4020"
"7","Rental Expense","Cash Payment - Rental - Detroit","1500"
"7","Rental Expense","Cash Payment - Rental - Miami","1800"
"6","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"6","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"6","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"6","Salary Expense","Cash Payment - Salary Expense","17150"
"6","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 477","286"
"6","Interest Expense ","Cash Payment - Interest - For Overdraft","2055"
"6","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"6","Rental Expense","Cash Payment - Rental - New York","4020"
"6","Rental Expense","Cash Payment - Rental - Detroit","1500"
"6","Rental Expense","Cash Payment - Rental - Miami","1800"
"5","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","1000"
"5","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","700"
"5","Marketing Expense","Cash Payment - Marketing - New York - White Wine","600"
"5","Salary Expense","Cash Payment - Salary Expense","17150"
"5","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 352","150"
"5","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"5","Rental Expense","Cash Payment - Rental - New York","4020"
"5","Rental Expense","Cash Payment - Rental - Detroit","1500"
"5","Rental Expense","Cash Payment - Rental - Miami","1800"
"4","Human Resource Expense","Attended Training","15000"
"4","Human Resource Expense","Cash Payment - Staff Recruiting - Production","15000"
"4","Salary Expense","Cash Payment - Salary Expense","17150"
"4","Depreciation Expense","Non-Cash Expense - Depreciation","3333"
"4","Rental Expense","Cash Payment - Rental - New York","4020"
"4","Rental Expense","Cash Payment - Rental - Detroit","1500"
"4","Rental Expense","Cash Payment - Rental - Miami","1800"
"3","Human Resource Expense","Counselled","2000"
"3","Human Resource Expense","Attended Training","15000"
"3","Human Resource Expense","Attended Training","15000"
"3","Salary Expense","Cash Payment - Salary Expense","16800"
"3","Rental Expense","Cash Payment - Rental - New York","4020"
"3","Rental Expense","Cash Payment - Rental - Detroit","1500"
"3","Rental Expense","Cash Payment - Rental - Miami","1800"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - New York","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Detroit","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Miami","60000"
"2","Salary Expense","Cash Payment - Salary Expense","16800"
"2","Rental Expense","Cash Payment - Rental - New York","4020"
"2","Rental Expense","Cash Payment - Rental - Detroit","1500"
"2","Rental Expense","Cash Payment - Rental - Miami","1800"
"1","Salary Expense","Cash Payment - Salary Expense","12600"
