"Day ","Items ","Note ","Amount "
"29","Retail","Revenue - Retail Sales New York - Red Wine","13134"
"29","Retail","Revenue - Retail Sales New York - White Wine","13300"
"29","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16909"
"29","Retail","Revenue - Retail Sales Detroit - Red Wine","10336"
"29","Retail","Revenue - Retail Sales Detroit - White Wine","11340"
"29","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 1102","-2200"
"29","Rental Expense","Cash Payment - Rental - New York","-4020"
"29","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"29","Rental Expense","Cash Payment - Rental - Miami","-1800"
"29","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"28","Sales E Commerce","Revenue - ECM SO ID: 3560","12996"
"28","Sales E Commerce","Revenue - ECM SO ID: 3692","19872"
"28","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"28","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"28","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"28","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"28","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"28","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"28","Salary Expense","Cash Payment - Salary Expense","-18842"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4061","-132"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4223","-157"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4227","-103"
"28","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4237","-123"
"28","Retail","Revenue - Retail Sales New York - Sparkling Wine","31043"
"28","Retail","Revenue - Retail Sales New York - Red Wine","13662"
"28","Retail","Revenue - Retail Sales New York - White Wine","12775"
"28","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15392"
"28","Retail","Revenue - Retail Sales Detroit - Red Wine","9520"
"28","Retail","Revenue - Retail Sales Detroit - White Wine","12425"
"28","Rental Expense","Cash Payment - Rental - New York","-4020"
"28","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"28","Rental Expense","Cash Payment - Rental - Miami","-1800"
"28","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"27","Sales E Commerce","Revenue - ECM SO ID: 3342","20379"
"27","Wholesales (B2B)","Revenue - B2B SO ID: 3162","615380"
"27","Human Resource Expense","Counselled","-2000"
"27","Human Resource Expense","Counselled","-2000"
"27","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"27","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"27","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"27","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"27","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"27","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"27","Salary Expense","Cash Payment - Salary Expense","-19228"
"27","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4041","-73"
"27","Retail","Revenue - Retail Sales New York - Sparkling Wine","30804"
"27","Overdraft","Repayment","-625000"
"27","Retail","Revenue - Retail Sales New York - Red Wine","12870"
"27","Retail","Revenue - Retail Sales New York - White Wine","12915"
"27","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17312"
"27","Retail","Revenue - Retail Sales Detroit - Red Wine","9350"
"27","Retail","Revenue - Retail Sales Detroit - White Wine","12670"
"27","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 657","-5500"
"27","Rental Expense","Cash Payment - Rental - New York","-4020"
"27","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"27","Rental Expense","Cash Payment - Rental - Miami","-1800"
"27","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"26","Human Resource Expense","Counselled","-2000"
"26","Human Resource Expense","Counselled","-2000"
"26","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"26","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"26","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"26","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"26","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"26","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"26","Salary Expense","Cash Payment - Salary Expense","-19614"
"26","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3850","-126"
"26","Retail","Revenue - Retail Sales New York - Sparkling Wine","29138"
"26","Retail","Revenue - Retail Sales New York - Red Wine","12639"
"26","Retail","Revenue - Retail Sales New York - White Wine","13090"
"26","Overdraft","Repayment","-625000"
"26","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16896"
"26","Retail","Revenue - Retail Sales Detroit - Red Wine","10302"
"26","Retail","Revenue - Retail Sales Detroit - White Wine","11095"
"26","Services","Revenue - Service Sales Order ID: 2616","83500"
"26","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"26","Rental Expense","Cash Payment - Rental - New York","-4020"
"26","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"26","Rental Expense","Cash Payment - Rental - Miami","-1800"
"26","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"25","Sales E Commerce","Revenue - ECM SO ID: 3131","22991"
"25","Sales E Commerce","Revenue - ECM SO ID: 3152","23062"
"25","Wholesales (B2B)","Revenue - B2B SO ID: 3336","653170"
"25","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"25","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"25","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"25","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"25","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"25","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"25","Salary Expense","Cash Payment - Salary Expense","-19614"
"25","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3560","-130"
"25","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3692","-199"
"25","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"25","Retail","Revenue - Retail Sales New York - Sparkling Wine","30226"
"25","Overdraft","Repayment","-625000"
"25","Retail","Revenue - Retail Sales New York - Red Wine","13464"
"25","Retail","Revenue - Retail Sales New York - White Wine","13370"
"25","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17504"
"25","Retail","Revenue - Retail Sales Detroit - Red Wine","10234"
"25","Retail","Revenue - Retail Sales Detroit - White Wine","12425"
"25","Services","Revenue - Service Sales Order ID: 2422","49800"
"25","Interest Expense ","Cash Payment - Interest - For Overdraft","-2055"
"25","Rental Expense","Cash Payment - Rental - New York","-4020"
"25","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"25","Rental Expense","Cash Payment - Rental - Miami","-1800"
"25","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"24","Sales E Commerce","Revenue - ECM SO ID: 2957","27964"
"24","Sales E Commerce","Revenue - ECM SO ID: 2962","15182"
"24","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"24","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"24","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"24","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"24","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"24","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"24","Salary Expense","Cash Payment - Salary Expense","-19614"
"24","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3342","-204"
"24","Shipping Expense","Cash Payment - Move Stock ID: 2081","-50434"
"24","Retail","Revenue - Retail Sales New York - Sparkling Wine","31416"
"24","Retail","Revenue - Retail Sales New York - Red Wine","13332"
"24","Retail","Revenue - Retail Sales New York - White Wine","12495"
"24","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18016"
"24","Retail","Revenue - Retail Sales Detroit - Red Wine","10234"
"24","Retail","Revenue - Retail Sales Detroit - White Wine","12530"
"24","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-75"
"24","Rental Expense","Cash Payment - Rental - New York","-4020"
"24","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"24","Rental Expense","Cash Payment - Rental - Miami","-1800"
"24","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"23","Sales E Commerce","Revenue - ECM SO ID: 2620","1818"
"23","Sales E Commerce","Revenue - ECM SO ID: 2779","1463"
"23","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3145 ","-52650"
"23","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3145 ","-52530"
"23","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 3145 ","-61560"
"23","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"23","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"23","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"23","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"23","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"23","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"23","Salary Expense","Cash Payment - Salary Expense","-19982"
"23","Retail","Revenue - Retail Sales New York - Sparkling Wine","32028"
"23","Retail","Revenue - Retail Sales New York - Red Wine","12078"
"23","Retail","Revenue - Retail Sales New York - White Wine","12390"
"23","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16096"
"23","Retail","Revenue - Retail Sales Detroit - Red Wine","10336"
"23","Retail","Revenue - Retail Sales Detroit - White Wine","10990"
"23","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"23","Rental Expense","Cash Payment - Rental - New York","-4020"
"23","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"23","Rental Expense","Cash Payment - Rental - Miami","-1800"
"23","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"22","Sales E Commerce","Revenue - ECM SO ID: 2587","1521"
"22","Sales E Commerce","Revenue - ECM SO ID: 2597","2075"
"22","Sales E Commerce","Revenue - ECM SO ID: 2608","1596"
"22","Sales E Commerce","Revenue - ECM SO ID: 2609","2220"
"22","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"22","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"22","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"22","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"22","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"22","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"22","Salary Expense","Cash Payment - Salary Expense","-19982"
"22","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3131","-230"
"22","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 3152","-231"
"22","Retail","Revenue - Retail Sales New York - Sparkling Wine","28084"
"22","Retail","Revenue - Retail Sales New York - Red Wine","12441"
"22","Retail","Revenue - Retail Sales New York - White Wine","13265"
"22","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16288"
"22","Retail","Revenue - Retail Sales Detroit - Red Wine","10506"
"22","Retail","Revenue - Retail Sales Detroit - White Wine","12075"
"22","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"22","Rental Expense","Cash Payment - Rental - New York","-4020"
"22","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"22","Rental Expense","Cash Payment - Rental - Miami","-1800"
"22","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"21","Sales E Commerce","Revenue - ECM SO ID: 2450","1642"
"21","Wholesales (B2B)","Revenue - B2B SO ID: 1927","546000"
"21","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"21","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"21","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"21","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"21","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"21","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"21","Salary Expense","Cash Payment - Salary Expense","-19784"
"21","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2957","-280"
"21","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2962","-152"
"21","Retail","Revenue - Retail Sales New York - Sparkling Wine","29308"
"21","Overdraft","Repayment","-625000"
"21","Retail","Revenue - Retail Sales New York - Red Wine","13299"
"21","Retail","Revenue - Retail Sales New York - White Wine","11655"
"21","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17504"
"21","Retail","Revenue - Retail Sales Detroit - Red Wine","9724"
"21","Retail","Revenue - Retail Sales Detroit - White Wine","11935"
"21","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"21","Rental Expense","Cash Payment - Rental - New York","-4020"
"21","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"21","Rental Expense","Cash Payment - Rental - Miami","-1800"
"21","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"20","Overdraft","","937500"
"20","Shipping Expense","","-1011674"
"20","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"20","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"20","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"20","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"20","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"20","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"20","Salary Expense","Cash Payment - Salary Expense","-19136"
"20","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2620","-18"
"20","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2779","-15"
"20","Retail","Revenue - Retail Sales New York - Sparkling Wine","30498"
"20","Retail","Revenue - Retail Sales New York - Red Wine","12276"
"20","Retail","Revenue - Retail Sales New York - White Wine","12985"
"20","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18720"
"20","Retail","Revenue - Retail Sales Detroit - Red Wine","9384"
"20","Retail","Revenue - Retail Sales Detroit - White Wine","11865"
"20","Interest Expense ","Cash Payment - Interest - For Overdraft","-4110"
"20","Rental Expense","Cash Payment - Rental - New York","-4020"
"20","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"20","Rental Expense","Cash Payment - Rental - Miami","-1800"
"20","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"19","Wholesales (B2B)","Revenue - B2B SO ID: 2269","925560"
"19","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"19","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"19","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"19","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"19","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"19","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"19","Salary Expense","Cash Payment - Salary Expense","-19136"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2587","-15"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2597","-21"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2608","-16"
"19","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2609","-22"
"19","Retail","Revenue - Retail Sales New York - Sparkling Wine","19108"
"19","Overdraft","Repayment","-625000"
"19","Retail","Revenue - Retail Sales New York - Red Wine","12276"
"19","Retail","Revenue - Retail Sales New York - White Wine","13230"
"19","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","19744"
"19","Retail","Revenue - Retail Sales Detroit - Red Wine","15470"
"19","Retail","Revenue - Retail Sales Detroit - White Wine","17885"
"19","Interest Expense ","Cash Payment - Interest - For Overdraft","-2568"
"19","Rental Expense","Cash Payment - Rental - New York","-4020"
"19","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"19","Rental Expense","Cash Payment - Rental - Miami","-1800"
"19","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"18","Overdraft","","312500"
"18","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2248 ","-96048"
"18","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2248 ","-105101"
"18","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2248 ","-115368"
"18","Human Resource Expense","Counselled","-2000"
"18","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"18","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"18","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"18","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"18","Salary Expense","Cash Payment - Salary Expense","-19064"
"18","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 2450","-16"
"18","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"18","Retail","Revenue - Retail Sales New York - Sparkling Wine","19550"
"18","Retail","Revenue - Retail Sales New York - Red Wine","13035"
"18","Retail","Revenue - Retail Sales New York - White Wine","11935"
"18","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17312"
"18","Retail","Revenue - Retail Sales Detroit - Red Wine","15164"
"18","Retail","Revenue - Retail Sales Detroit - White Wine","18200"
"18","Interest Expense ","Cash Payment - Interest - For Overdraft","-3596"
"18","Rental Expense","Cash Payment - Rental - New York","-4020"
"18","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"18","Rental Expense","Cash Payment - Rental - Miami","-1800"
"18","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"17","Wholesales (B2B)","Revenue - B2B SO ID: 1628","496600"
"17","Human Resource Expense","Counselled","-2000"
"17","Human Resource Expense","Counselled","-2000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"17","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"17","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"17","Salary Expense","Cash Payment - Salary Expense","-19064"
"17","Retail","Revenue - Retail Sales New York - Sparkling Wine","19006"
"17","Retail","Revenue - Retail Sales New York - Red Wine","11979"
"17","Overdraft","Repayment","-625000"
"17","Retail","Revenue - Retail Sales New York - White Wine","13055"
"17","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17504"
"17","Retail","Revenue - Retail Sales Detroit - Red Wine","14994"
"17","Retail","Revenue - Retail Sales Detroit - White Wine","18935"
"17","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"17","Rental Expense","Cash Payment - Rental - New York","-4020"
"17","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"17","Rental Expense","Cash Payment - Rental - Miami","-1800"
"17","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1309 ","-1123200"
"16","Overdraft","","1250000"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1309 ","-1455200"
"16","Overdraft","","1250000"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1309 ","-1301120"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2242 ","-131472"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2242 ","-133198"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2242 ","-142561"
"16","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"16","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"16","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"16","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"16","Salary Expense","Cash Payment - Salary Expense","-19064"
"16","Retail","Revenue - Retail Sales New York - Sparkling Wine","19414"
"16","Retail","Revenue - Retail Sales New York - Red Wine","12078"
"16","Retail","Revenue - Retail Sales New York - White Wine","12425"
"16","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18880"
"16","Retail","Revenue - Retail Sales Detroit - Red Wine","14280"
"16","Retail","Revenue - Retail Sales Detroit - White Wine","18830"
"16","Services","Revenue - Service Sales Order ID: 1310","30100"
"16","Interest Expense ","Cash Payment - Interest - For Overdraft","-4110"
"16","Rental Expense","Cash Payment - Rental - New York","-4020"
"16","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"16","Rental Expense","Cash Payment - Rental - Miami","-1800"
"16","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1826 ","-121920"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1826 ","-98600"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1826 ","-111150"
"15","Wholesales (B2B)","Revenue - B2B SO ID: 798","564850"
"15","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 798","-6000"
"15","Wholesales (B2B)","Revenue - B2B SO ID: 1776","1193250"
"15","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"15","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"15","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"15","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"15","Salary Expense","Cash Payment - Salary Expense","-19064"
"15","Retail","Revenue - Retail Sales New York - Red Wine","12507"
"15","Retail","Revenue - Retail Sales New York - White Wine","12775"
"15","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18144"
"15","Retail","Revenue - Retail Sales Detroit - Red Wine","16286"
"15","Retail","Revenue - Retail Sales Detroit - White Wine","17885"
"15","Rental Expense","Cash Payment - Rental - New York","-4020"
"15","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"15","Rental Expense","Cash Payment - Rental - Miami","-1800"
"15","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"14","Sales E Commerce","Revenue - ECM SO ID: 1272","11642"
"14","Sales E Commerce","Revenue - ECM SO ID: 1285","8109"
"14","Sales E Commerce","Revenue - ECM SO ID: 1307","29086"
"14","Wholesales (B2B)","Revenue - B2B SO ID: 1638","744560"
"14","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"14","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"14","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"14","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"14","Salary Expense","Cash Payment - Salary Expense","-19064"
"14","Retail","Revenue - Retail Sales New York - Sparkling Wine","69904"
"14","Overdraft","Repayment","-625000"
"14","Retail","Revenue - Retail Sales New York - Red Wine","74085"
"14","Overdraft","Repayment","-312500"
"14","Retail","Revenue - Retail Sales New York - White Wine","78365"
"14","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","78240"
"14","Retail","Revenue - Retail Sales Detroit - Red Wine","63886"
"14","Retail","Revenue - Retail Sales Detroit - White Wine","25725"
"14","Rental Expense","Cash Payment - Rental - New York","-4020"
"14","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"14","Rental Expense","Cash Payment - Rental - Miami","-1800"
"14","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"13","Sales E Commerce","Revenue - ECM SO ID: 969","6864"
"13","Sales E Commerce","Revenue - ECM SO ID: 1101","14515"
"13","Sales E Commerce","Revenue - ECM SO ID: 1110","26826"
"13","Sales E Commerce","Revenue - ECM SO ID: 1123","23238"
"13","Sales E Commerce","Revenue - ECM SO ID: 1129","30835"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1639 ","-138852"
"13","Overdraft","","312500"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1639 ","-133702"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1639 ","-94221"
"13","Wholesales (B2B)","Revenue - B2B SO ID: 1455","975860"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1790 ","-95250"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1790 ","-98600"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1790 ","-111150"
"13","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"13","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"13","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"13","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"13","Salary Expense","Cash Payment - Salary Expense","-19414"
"13","Retail","Revenue - Retail Sales New York - Sparkling Wine","100096"
"13","Overdraft","Repayment","-625000"
"13","Retail","Revenue - Retail Sales New York - Red Wine","74844"
"13","Retail","Revenue - Retail Sales New York - White Wine","73920"
"13","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","98496"
"13","Retail","Revenue - Retail Sales Detroit - Red Wine","86938"
"13","Retail","Revenue - Retail Sales Detroit - White Wine","100275"
"13","Overdraft","Repayment","-625000"
"13","Services","Revenue - Service Sales Order ID: 949","33300"
"13","Interest Expense ","Cash Payment - Interest - For Overdraft","-1541"
"13","Rental Expense","Cash Payment - Rental - New York","-4020"
"13","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"13","Rental Expense","Cash Payment - Rental - Miami","-1800"
"13","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"12","Sales E Commerce","Revenue - ECM SO ID: 816","23954"
"12","Sales E Commerce","Revenue - ECM SO ID: 943","10681"
"12","Sales E Commerce","Revenue - ECM SO ID: 954","12164"
"12","Sales E Commerce","Revenue - ECM SO ID: 961","10490"
"12","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"12","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"12","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"12","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"12","Salary Expense","Cash Payment - Salary Expense","-19414"
